StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2191,17,1,2,3,11.19,25,0,3,1,1,1,0,2.41,3
2192,17,1,1,1,0.92,29,0,3,1,1,1,1,2.03,3
2193,15,1,2,1,18.64,30,0,3,1,1,0,0,3.0,1
2194,18,1,3,3,12.56,22,1,3,1,0,0,1,2.99,2
2195,16,0,2,1,19.88,30,0,2,1,0,1,1,2.85,2
2196,15,1,0,1,10.75,17,0,2,1,0,0,1,2.67,2
2197,16,1,0,3,14.2,27,1,2,1,0,0,0,2.77,2
2198,17,0,2,2,1.12,26,0,4,0,0,0,0,2.65,2
2199,17,1,0,2,12.63,9,1,2,0,0,0,1,3.44,1
2200,15,1,0,4,15.29,24,1,2,1,1,0,1,3.59,0
2201,15,0,2,1,15.57,27,1,3,1,0,1,0,2.9,2
2202,16,1,1,2,15.4,3,1,2,0,0,0,0,3.76,0
2203,18,0,3,3,4.53,25,1,2,1,0,0,0,3.47,1
2204,16,0,2,3,19.51,25,1,3,1,1,1,0,2.87,2
2205,15,0,0,4,19.9,12,1,1,1,0,0,1,3.67,0
2206,16,0,3,4,1.51,12,0,3,1,0,1,1,2.55,2
2207,15,1,0,3,18.73,16,0,2,0,0,1,0,3.64,0
2208,16,0,0,1,5.79,7,0,2,0,1,0,1,2.87,2
2209,15,0,1,0,13.79,3,0,4,0,0,1,0,2.92,2
2210,15,1,0,2,6.76,22,0,2,1,0,0,0,2.12,3
2211,15,0,1,1,19.36,2,0,2,0,1,1,0,2.91,2
2212,18,0,0,3,2.03,10,1,4,0,0,1,1,2.96,2
2213,16,0,1,3,9.95,11,1,1,1,1,1,1,3.6,0
2214,16,0,0,0,8.56,8,1,1,1,1,1,0,2.73,2
2215,16,1,2,3,6.52,14,1,2,1,0,0,0,2.68,2
2216,15,0,2,1,12.91,12,1,3,1,1,1,1,4.0,0
2217,16,1,0,2,2.62,4,1,2,0,0,0,0,2.7,2
2218,16,1,0,3,14.33,4,0,3,1,0,0,0,2.61,2
2219,15,0,0,2,19.61,18,0,1,1,1,1,0,2.26,3
2220,17,0,0,2,16.09,10,0,2,0,0,1,0,2.64,2
2221,15,0,2,1,17.2,8,0,3,1,0,0,1,3.12,1
2222,16,0,2,2,7.19,2,1,2,1,1,1,0,3.14,1
2223,15,1,0,3,6.5,17,0,2,1,0,1,0,2.42,3
2224,17,1,0,4,10.34,26,0,3,0,0,0,0,1.98,4
2225,15,1,0,2,0.91,12,0,4,1,0,0,1,2.33,3
2226,16,0,1,2,18.91,24,0,1,1,1,1,0,2.16,3
2227,17,1,0,3,2.88,27,0,2,0,0,0,1,0.95,4
2228,18,0,3,4,18.06,11,1,2,1,1,1,0,2.18,3
2229,16,0,2,1,1.67,8,0,3,1,1,1,0,2.91,2
2230,17,0,0,2,16.45,9,0,4,0,1,1,0,3.06,1
2231,17,0,1,3,3.04,27,1,4,1,0,0,0,3.04,1
2232,18,0,3,3,0.76,12,1,2,0,1,0,0,2.46,3
2233,15,1,1,1,14.39,19,0,2,1,1,0,1,2.51,2
2234,15,1,0,3,5.61,19,0,2,1,1,0,0,2.24,3
2235,16,0,0,1,14.29,12,0,2,1,0,1,0,2.46,3
2236,18,1,2,2,11.1,26,1,3,0,0,0,0,2.44,3
2237,15,0,1,2,2.18,25,0,2,0,0,0,1,3.28,1
2238,18,0,2,4,18.64,30,0,3,1,1,1,0,2.91,2
2239,15,0,3,2,9.05,28,0,4,1,0,1,0,2.31,3
2240,17,1,3,1,14.69,28,1,2,1,0,0,0,3.26,1
2241,15,0,3,1,10.02,21,0,3,1,0,0,0,2.69,2
2242,18,0,0,4,12.09,8,0,1,1,0,1,0,3.53,0
2243,17,1,1,1,6.06,23,0,1,0,0,0,0,2.64,2
2244,17,1,2,2,4.01,9,0,1,1,0,1,0,2.74,2
2245,17,1,2,1,10.85,18,0,1,1,1,1,0,2.82,2
2246,18,0,1,3,8.8,5,0,2,0,1,1,0,3.18,1
2247,16,0,0,2,7.8,30,0,3,0,1,0,1,1.93,4
2248,16,1,2,2,13.45,28,1,3,1,0,0,1,2.95,2
2249,16,0,2,2,13.81,6,0,1,1,0,1,1,3.14,1
2250,18,1,0,4,0.92,14,1,4,1,0,1,0,3.19,1
2251,17,1,1,2,6.77,30,0,3,0,0,1,1,2.3,3
2252,16,0,0,3,8.24,21,0,3,1,1,0,1,3.41,1
2253,18,0,0,4,1.94,18,0,2,1,0,0,0,2.74,2
2254,16,1,0,4,4.72,13,1,0,1,1,0,0,2.59,2
2255,15,1,1,2,1.03,29,0,3,1,0,0,0,2.59,2
2256,16,1,1,4,19.92,15,0,4,1,1,1,1,3.87,0
2257,16,1,1,0,14.73,13,1,2,1,0,0,1,2.64,2
2258,17,0,2,2,1.75,28,1,3,1,1,0,0,2.17,3
2259,18,1,2,4,0.4,28,0,1,1,0,1,1,2.8,2
2260,17,1,0,1,14.39,24,0,3,0,0,1,1,3.27,1
2261,17,1,0,1,8.78,19,0,1,0,1,1,1,2.55,2
2262,17,0,3,2,15.74,1,1,3,0,0,1,1,3.31,1
2263,17,0,0,3,18.47,8,0,3,0,1,0,1,3.7,0
2264,17,1,3,2,11.99,2,0,2,1,0,0,1,2.67,2
2265,16,0,2,3,3.74,5,0,1,1,0,1,0,1.59,4
2266,17,0,1,4,15.64,4,0,4,1,0,1,1,3.46,1
2267,17,0,3,3,19.12,13,0,2,1,1,0,0,3.17,1
2268,18,1,0,1,11.6,28,0,3,1,1,0,1,3.14,1
2269,15,1,0,4,13.64,14,0,3,0,0,0,1,3.46,1
2270,16,0,1,1,6.75,17,0,4,0,1,1,0,3.62,0
2271,16,1,0,1,7.63,16,0,1,1,0,1,0,2.73,2
2272,16,1,3,1,14.69,8,1,4,0,1,0,0,4.0,0
2273,17,0,0,2,18.56,18,0,2,0,0,0,0,3.5,0
2274,17,0,1,1,12.58,22,0,1,0,0,1,1,2.68,2
2275,17,1,1,1,15.8,24,0,3,0,0,1,0,3.33,1
2276,18,0,2,2,3.43,8,1,4,0,1,0,0,2.58,2
2277,15,1,0,1,4.24,27,1,1,1,0,1,1,2.37,3
2278,17,1,0,3,10.64,15,1,2,0,0,0,0,2.89,2
2279,15,0,2,3,3.53,25,0,2,0,1,0,0,2.4,3
2280,18,1,0,3,12.7,5,0,2,1,1,1,0,3.54,0
2281,16,1,2,1,5.83,7,1,4,0,0,1,1,3.63,0
2282,17,0,1,1,15.83,24,0,3,1,0,0,0,3.19,1
2283,15,0,2,4,16.16,2,0,3,0,1,1,0,3.03,1
2284,15,0,2,0,9.28,21,1,2,1,0,1,0,3.07,1
2285,17,1,0,4,3.62,4,0,2,1,0,1,1,3.56,0
2286,16,0,1,1,12.94,6,0,3,0,1,1,1,3.44,1
2287,16,0,3,4,19.86,22,1,2,0,1,0,0,2.45,3
2288,16,0,1,2,12.45,24,0,3,0,1,1,1,2.33,3
2289,18,0,3,2,0.72,0,0,2,1,1,0,0,3.1,1
2290,15,1,1,3,0.35,21,0,2,1,0,0,0,3.07,1
2291,15,1,0,2,6.41,20,0,4,0,1,0,0,2.26,3
2292,15,0,0,2,3.92,3,0,3,1,0,1,1,2.95,2
2293,18,1,3,2,16.26,25,0,1,0,1,0,0,2.71,2
2294,15,0,0,3,16.9,27,0,4,1,0,0,1,2.47,3
2295,18,0,3,0,5.17,15,0,3,1,1,1,1,2.85,2
2296,16,1,3,0,6.51,26,0,3,1,0,1,1,2.73,2
2297,17,1,0,2,4.72,13,0,2,1,0,0,0,2.76,2
2298,15,0,0,1,18.17,0,0,2,1,0,1,1,3.73,0
2299,15,0,2,3,10.05,3,0,3,1,1,1,0,3.13,1
2300,16,1,0,1,13.12,9,0,2,1,1,1,0,3.31,1
2301,17,0,2,2,8.31,10,0,1,0,1,0,0,2.96,2
2302,18,1,1,1,12.62,6,1,2,0,1,1,0,3.45,1
2303,17,0,1,2,7.72,3,0,1,0,0,0,1,2.61,2
2304,16,0,2,1,6.79,0,0,3,1,0,1,0,3.26,1
2305,16,1,0,0,12.69,25,1,1,0,0,1,0,3.23,1
2306,17,1,1,1,11.82,0,0,2,0,1,1,0,3.51,0
2307,18,1,0,4,5.87,16,0,4,0,0,1,1,3.55,0
2308,18,1,0,1,2.99,26,1,2,1,1,1,0,2.66,2
2309,15,1,1,3,7.37,9,0,2,1,0,1,0,3.69,0
2310,18,1,2,1,8.3,4,1,2,0,1,0,1,2.9,2
2311,17,1,0,1,12.57,6,1,2,1,1,1,1,3.04,1
2312,16,0,1,2,18.29,24,0,0,0,1,0,1,3.58,0
2313,15,0,2,2,0.72,7,1,3,0,1,0,0,3.13,1
2314,15,0,0,4,4.87,1,1,3,1,0,1,0,3.69,0
2315,16,1,0,4,3.87,8,1,4,1,0,1,1,2.33,3
2316,18,1,3,3,10.05,3,1,3,0,1,0,1,3.46,1
2317,16,1,2,3,8.59,11,1,4,1,0,1,1,3.35,1
2318,18,0,1,2,14.58,25,0,4,0,0,1,1,3.19,1
2319,16,1,1,2,4.85,30,0,3,1,0,1,1,2.8,2
2320,17,1,0,4,11.89,10,0,4,1,1,0,1,3.04,1
2321,18,0,1,3,17.68,4,0,3,1,1,1,1,4.0,0
2322,17,1,1,2,18.21,11,1,1,1,0,1,0,2.75,2
2323,15,0,1,1,19.18,26,0,1,0,1,0,1,2.6,2
2324,16,0,0,0,15.47,20,1,1,1,1,1,0,3.32,1
2325,15,1,0,4,18.12,3,0,4,0,0,0,1,2.93,2
2326,15,1,0,2,4.69,12,0,3,1,1,0,0,2.77,2
2327,15,1,3,2,3.95,21,0,3,1,1,0,1,3.04,1
2328,15,0,1,1,0.13,0,0,2,1,0,0,0,2.5,2
2329,16,0,1,3,14.14,17,1,2,1,0,0,0,2.71,2
2330,15,0,0,0,18.75,3,0,0,0,0,1,0,3.17,1
2331,16,1,0,3,3.74,3,0,4,0,1,1,1,3.16,1
2332,16,1,2,1,12.74,7,0,4,0,0,0,1,2.77,2
2333,17,1,1,4,14.93,24,0,3,1,1,0,0,3.03,1
2334,18,1,1,3,18.55,27,0,1,1,1,0,0,2.79,2
2335,18,0,0,1,12.94,19,0,1,1,0,0,0,3.16,1
2336,16,0,2,2,19.41,5,0,2,0,0,1,0,2.7,2
2337,17,0,0,2,6.89,3,0,2,1,0,0,0,2.49,3
2338,16,0,0,1,7.0,3,0,3,1,0,0,0,2.81,2
2339,16,1,1,4,10.86,27,1,1,1,0,1,1,2.69,2
2340,16,1,0,2,7.67,10,0,2,1,0,1,0,3.31,1
2341,17,1,0,2,0.03,27,0,3,0,1,0,1,2.51,2
2342,18,0,1,1,14.64,8,1,2,1,0,1,0,3.47,1
2343,17,0,2,2,15.03,13,1,2,1,1,0,0,3.83,0
2344,15,1,2,4,14.94,3,1,4,0,0,1,1,3.12,1
2345,17,1,1,2,6.9,12,1,2,1,1,0,0,3.65,0
2346,17,0,0,4,10.45,5,0,3,1,1,1,0,3.19,1
2347,17,1,0,4,7.2,29,0,1,1,0,0,0,1.35,4
2348,17,0,3,1,0.32,12,0,3,1,0,0,1,2.75,2
2349,18,0,1,1,11.25,24,1,2,1,1,1,0,2.12,3
2350,15,0,2,4,2.48,2,0,3,0,1,0,0,2.32,3
2351,18,1,0,2,1.6,22,0,2,1,0,0,1,1.98,4
2352,18,1,1,0,15.11,6,1,1,0,1,0,0,2.99,2
2353,17,0,0,1,0.19,0,0,0,1,0,0,0,1.96,4
2354,16,1,1,2,19.18,10,0,4,0,0,1,0,3.87,0
2355,16,0,3,3,10.31,1,0,1,0,0,0,1,3.55,0
2356,18,0,3,1,19.66,4,0,3,1,1,0,1,4.0,0
2357,18,0,1,1,1.16,23,0,3,0,1,0,1,2.43,3
2358,17,0,1,4,11.67,21,0,2,0,1,1,1,2.63,2
2359,18,1,3,3,6.99,29,1,1,1,1,0,1,2.75,2
2360,17,0,2,2,16.87,13,1,1,0,0,1,0,3.49,1
2361,16,0,0,3,7.22,28,0,3,0,1,0,1,3.29,1
2362,16,1,1,2,5.21,12,1,2,0,1,0,1,2.58,2
2363,15,0,0,3,17.15,15,0,4,1,0,1,1,3.71,0
2364,16,0,1,2,7.49,22,0,3,0,1,1,1,3.22,1
2365,18,1,1,1,0.34,14,0,3,1,1,1,0,4.0,0
2366,16,1,1,3,7.81,30,0,0,0,0,1,1,3.1,1
2367,17,1,0,2,13.09,2,1,3,0,0,0,0,4.0,0
2368,16,0,0,4,5.09,5,1,2,0,1,0,0,4.0,0
2369,15,1,1,2,8.64,8,0,2,1,0,0,0,2.53,2
2370,16,1,2,4,1.13,2,0,3,1,0,0,0,2.56,2
2371,17,0,2,4,11.76,29,0,3,0,1,0,0,3.26,1
2372,17,0,0,1,15.13,12,0,2,0,0,0,1,2.73,2
2373,18,0,3,3,8.27,28,0,3,1,0,1,0,3.06,1
2374,16,0,3,2,8.4,12,1,2,1,1,0,1,2.95,2
2375,17,0,0,4,1.77,21,1,4,0,0,1,0,3.08,1
2376,15,1,0,2,4.04,6,0,0,0,0,0,1,2.79,2
2377,18,1,2,3,3.09,4,0,1,1,1,1,0,3.17,1
2378,15,1,2,2,9.63,25,1,3,1,0,0,1,2.26,3
2379,16,0,3,1,10.59,28,1,3,0,1,1,0,2.13,3
2380,16,0,3,1,18.98,7,0,3,0,0,0,0,3.09,1
2381,16,0,1,2,1.46,7,0,3,1,1,0,1,2.88,2
2382,18,1,1,3,12.0,21,1,4,0,0,0,0,3.89,0
2383,17,1,0,3,10.53,6,0,3,0,0,1,1,3.3,1
2384,18,0,0,3,10.32,18,0,3,1,0,1,0,3.0,1
2385,15,1,1,1,17.46,28,0,3,1,0,0,0,2.64,2
2386,18,0,1,2,4.11,6,1,4,1,1,0,0,3.36,1
2387,15,1,1,0,0.82,22,0,2,1,1,1,0,2.26,3
2388,18,1,2,3,13.45,3,0,3,1,1,1,0,2.64,2
2389,17,1,0,4,6.9,9,1,3,0,0,0,1,3.66,0
2390,15,0,1,2,0.35,29,1,1,0,0,1,1,2.15,3
2391,16,1,0,0,5.03,12,1,2,0,0,0,1,2.54,2
2392,16,1,1,1,6.19,3,0,1,1,0,1,1,2.09,3
2393,18,0,2,3,12.34,29,0,1,1,0,1,0,2.79,2
2394,16,1,2,3,3.45,18,0,4,0,0,0,0,3.59,0
2395,15,0,3,3,8.26,9,0,1,0,0,0,1,1.95,4
2396,16,0,0,1,9.65,6,1,3,1,1,1,0,2.34,3
2397,17,0,1,3,9.18,4,1,2,0,1,1,1,3.39,1
2398,17,0,0,3,19.48,2,0,3,1,0,1,0,3.51,0
2399,18,0,1,2,0.91,21,0,2,1,0,0,0,2.21,3
2400,15,1,3,2,19.02,27,0,2,0,1,1,0,2.55,2
2401,17,0,2,1,11.64,21,0,4,0,1,1,0,2.99,2
2402,17,0,3,2,15.91,21,0,2,0,0,1,0,1.87,4
2403,15,0,0,4,8.61,1,0,2,0,1,0,0,2.42,3
2404,16,0,3,2,9.08,28,0,2,1,1,0,0,2.06,3
2405,16,1,0,3,17.59,10,1,1,0,1,0,0,2.98,2
2406,18,0,3,2,17.92,9,0,2,1,1,0,0,2.92,2
2407,16,1,0,1,4.77,27,0,0,1,1,1,1,1.02,4
2408,15,0,0,2,3.98,22,1,2,1,0,0,1,2.03,3
2409,17,1,1,2,9.92,12,0,3,1,1,0,1,3.24,1
2410,16,0,3,2,18.01,6,0,3,0,1,1,1,3.5,0
2411,18,0,0,1,6.45,9,0,3,0,0,0,1,3.24,1
2412,16,1,0,2,13.04,27,1,0,1,1,1,1,2.99,2
2413,15,0,3,1,14.16,3,1,4,0,1,0,1,3.3,1
2414,18,1,0,1,15.57,26,1,2,0,1,0,0,2.34,3
2415,16,0,0,2,11.28,21,0,4,1,1,0,0,2.39,3
2416,18,1,1,2,8.05,19,1,1,0,1,1,0,2.34,3
2417,15,0,0,4,19.34,15,1,4,0,0,1,1,3.85,0
2418,17,0,3,2,12.23,19,0,3,1,1,1,0,3.15,1
2419,15,1,2,3,14.57,5,1,1,0,1,0,0,2.7,2
2420,15,0,1,2,6.9,8,0,4,0,0,0,1,3.15,1
2421,15,0,3,3,13.4,27,1,0,0,1,0,0,3.02,1
2422,15,0,1,1,5.16,12,1,3,1,1,1,1,3.21,1
2423,17,0,0,4,4.9,30,0,4,1,1,1,0,3.14,1
2424,17,0,0,2,14.29,6,0,1,1,0,1,1,3.03,1
2425,18,0,1,3,10.43,17,0,2,0,0,0,1,2.67,2
2426,16,1,0,2,13.67,13,1,3,0,1,0,0,3.16,1
2427,17,1,3,1,5.39,21,0,3,1,0,0,0,3.09,1
2428,17,1,2,3,11.97,29,1,4,1,0,0,0,3.32,1
2429,16,0,0,0,8.88,4,0,3,1,1,0,1,3.0,1
2430,17,1,1,2,11.94,21,1,2,1,1,0,0,3.47,1
2431,15,0,2,1,5.82,12,0,3,1,0,0,1,3.7,0
2432,15,0,3,3,14.31,23,0,4,0,1,0,1,4.0,0
2433,16,0,3,4,16.12,7,1,2,0,1,1,0,4.0,0
2434,18,0,1,2,5.2,14,0,1,1,0,0,1,4.0,0
2435,18,1,2,3,6.01,18,0,2,0,1,0,0,3.35,1
2436,16,0,1,2,13.22,8,0,4,0,1,1,1,1.84,4
2437,16,1,1,2,13.91,5,0,1,1,1,1,0,3.12,1
2438,15,0,0,4,14.08,22,0,4,0,0,0,0,2.25,3
2439,18,1,0,4,13.65,24,1,4,0,0,1,1,3.98,0
2440,17,1,1,3,7.86,30,1,1,1,0,0,1,2.47,3
2441,15,1,0,1,7.9,13,0,2,0,0,0,1,2.93,2
2442,16,1,0,2,5.1,28,0,2,1,0,0,0,2.36,3
2443,18,1,2,1,3.14,22,0,2,0,0,0,1,3.34,1
2444,17,1,0,2,13.85,9,1,2,1,0,1,0,2.55,2
2445,17,0,1,2,1.86,8,0,3,0,0,1,0,3.12,1
2446,15,1,1,3,18.76,16,0,3,1,0,0,1,2.61,2
2447,18,0,3,4,16.53,12,0,4,0,1,0,1,2.2,3
2448,18,1,1,2,17.15,16,0,2,1,0,0,0,3.03,1
2449,16,0,0,0,18.13,18,1,2,1,0,0,1,2.39,3
2450,18,1,1,4,8.17,12,0,3,0,1,0,0,2.21,3
2451,18,1,2,1,16.93,8,0,2,0,0,0,0,2.2,3
2452,15,0,3,3,3.16,0,0,2,1,0,0,1,2.73,2
2453,18,1,1,0,0.43,0,1,3,0,0,1,0,3.38,1
2454,17,1,0,2,15.7,4,1,4,1,1,0,1,2.72,2
2455,15,1,3,4,1.5,7,0,2,0,1,1,1,3.39,1
2456,15,0,0,1,19.77,17,0,2,1,0,0,1,2.69,2
2457,16,1,1,2,13.5,3,1,4,1,1,1,1,2.91,2
2458,18,0,1,2,15.07,30,0,0,0,0,0,0,3.08,1
2459,16,1,0,4,4.92,21,1,2,0,0,0,1,3.28,1
2460,17,1,0,4,13.48,30,0,3,0,0,0,0,3.17,1
2461,15,0,0,1,0.86,0,0,0,1,1,1,1,2.79,2
2462,15,1,2,1,16.76,14,1,3,1,0,1,0,2.62,2
2463,15,1,3,3,3.39,19,0,1,1,1,0,0,3.16,1
2464,17,0,0,2,13.95,3,1,4,0,1,0,1,3.41,1
2465,17,1,2,3,4.49,24,1,3,0,0,0,0,2.8,2
2466,16,0,0,0,1.37,8,0,0,1,1,1,0,2.67,2
2467,16,0,1,1,9.63,21,1,0,1,1,1,0,3.16,1
2468,16,0,0,3,3.39,23,1,3,0,1,0,1,1.96,4
2469,18,1,3,1,14.59,27,0,2,1,0,0,1,2.64,2
2470,15,0,2,4,4.75,25,0,3,0,1,1,0,2.45,3
2471,15,0,2,1,6.85,19,0,2,1,1,0,0,3.35,1
2472,16,1,2,1,11.35,9,0,1,0,1,0,0,3.65,0
2473,15,0,1,4,5.7,23,1,2,1,0,0,1,2.96,2
2474,16,1,3,2,7.56,14,0,2,1,1,0,1,2.12,3
2475,18,1,2,3,16.31,2,0,2,1,1,0,1,2.95,2
2476,18,1,3,1,3.58,1,1,3,1,0,1,1,1.81,4
2477,17,1,1,3,1.64,21,0,3,0,1,1,0,3.12,1
2478,18,0,0,3,6.57,4,0,3,1,1,1,1,2.79,2
2479,16,0,1,2,8.49,23,1,2,1,0,1,1,3.41,1
2480,18,0,0,3,10.85,30,0,2,0,0,0,0,2.29,3
2481,17,0,1,3,7.45,0,0,1,1,0,0,1,2.86,2
2482,15,0,1,2,15.8,10,0,2,1,1,0,1,2.86,2
2483,16,1,1,2,0.79,11,1,3,0,1,1,0,2.06,3
2484,15,0,0,2,8.64,25,0,3,1,0,0,0,1.84,4
2485,17,0,0,1,7.65,2,0,2,1,0,1,0,3.9,0
2486,17,0,1,2,12.95,22,0,3,0,0,0,1,2.43,3
2487,17,1,3,2,19.33,28,1,2,1,1,0,0,3.34,1
2488,15,1,0,2,10.21,15,0,4,0,0,0,0,4.0,0
2489,15,0,1,3,19.74,25,1,4,0,0,1,0,2.99,2
2490,15,1,2,2,6.04,13,0,2,1,1,0,0,2.96,2
2491,15,0,1,4,0.62,11,0,2,1,1,1,1,2.93,2
2492,17,0,0,1,3.31,19,1,3,1,1,0,1,2.93,2
2493,17,1,1,2,7.9,25,0,2,1,0,0,1,2.83,2
2494,16,1,0,3,6.33,15,0,4,1,0,0,1,2.31,3
2495,16,0,3,2,1.94,20,0,3,1,0,1,1,1.89,4
2496,15,0,0,2,8.65,7,0,3,1,1,0,0,2.96,2
2497,18,1,0,1,6.76,16,0,2,1,0,0,1,3.35,1
2498,18,0,0,2,2.45,16,1,1,1,0,0,0,3.1,1
2499,17,1,0,1,5.92,27,1,1,1,1,0,1,1.84,4
2500,17,0,2,4,17.73,6,0,2,0,0,0,1,3.51,0
2501,17,1,0,2,6.04,14,1,2,1,0,1,1,3.02,1
2502,16,0,0,4,14.28,28,0,4,1,1,1,0,3.03,1
2503,16,0,1,3,12.24,27,0,2,0,0,0,1,2.74,2
2504,17,1,0,2,8.54,8,0,4,1,1,1,1,3.23,1
2505,17,0,0,2,4.78,3,0,3,1,1,0,0,2.93,2
2506,17,0,2,3,7.38,7,0,3,0,0,0,1,2.67,2
2507,18,1,2,4,11.84,9,1,2,1,1,1,1,3.13,1
2508,16,0,3,1,7.02,14,1,2,0,1,0,1,1.92,4
2509,18,0,3,2,4.3,22,1,2,1,1,1,0,2.98,2
2510,18,0,2,2,2.33,29,0,4,0,1,1,0,2.77,2
2511,17,1,0,0,17.6,17,0,4,0,1,0,1,3.84,0
2512,17,1,2,2,8.81,13,1,2,0,1,0,1,3.26,1
2513,15,1,2,4,12.5,4,0,2,1,1,0,1,3.08,1
2514,15,0,2,2,9.81,8,0,2,0,1,0,0,3.13,1
2515,18,0,1,3,17.45,12,1,2,1,1,0,0,3.08,1
2516,16,0,0,3,10.94,28,0,3,0,1,0,1,2.4,3
2517,17,0,2,2,9.62,24,0,3,1,1,0,1,1.55,4
2518,17,1,2,1,18.49,18,0,3,1,1,1,0,3.21,1
2519,18,0,3,3,14.39,10,0,3,1,0,1,0,3.37,1
2520,15,0,0,4,2.23,11,1,2,0,0,0,0,3.52,0
2521,16,0,0,3,3.55,2,0,2,0,0,0,0,3.58,0
2522,15,1,0,0,15.74,1,0,3,1,1,1,0,3.35,1
2523,15,0,2,1,16.72,22,0,4,1,1,0,0,2.33,3
2524,15,0,0,1,10.9,21,0,0,0,0,1,1,1.92,4
2525,15,0,0,2,11.09,14,0,2,0,1,0,0,2.93,2
2526,17,0,3,3,12.64,4,0,0,1,0,1,0,3.4,1
2527,17,0,0,1,8.78,6,1,3,0,0,1,0,3.55,0
2528,15,1,2,3,13.6,3,0,1,0,1,0,1,2.85,2
2529,16,0,0,2,2.17,4,0,3,1,0,1,0,1.81,4
2530,18,0,2,3,19.23,24,0,2,1,0,1,1,2.35,3
2531,16,0,1,4,15.0,15,0,3,1,1,1,0,2.16,3
2532,16,0,3,1,12.62,14,0,2,0,0,1,1,3.0,1
2533,16,0,3,4,6.33,26,1,2,1,1,0,1,2.67,2
2534,15,0,0,1,3.22,15,0,2,0,0,1,0,2.41,3
2535,17,0,0,2,8.19,24,1,2,0,1,1,1,3.02,1
2536,16,0,0,4,13.23,3,0,3,1,1,0,0,3.08,1
2537,15,0,2,4,12.67,5,0,3,1,1,1,0,4.0,0
2538,16,0,3,2,7.65,17,1,2,1,0,1,0,2.76,2
2539,16,1,1,2,12.27,2,0,2,1,1,0,1,2.23,3
2540,15,1,1,3,16.27,24,0,1,0,0,0,0,1.46,4
2541,17,1,0,3,0.53,21,0,3,0,0,1,1,2.86,2
2542,17,1,2,1,9.01,23,0,2,1,0,0,0,2.88,2
2543,18,0,3,3,15.17,30,0,4,1,1,0,1,3.21,1
2544,15,1,0,2,10.92,26,1,3,0,1,0,1,2.21,3
2545,18,1,1,2,13.03,4,0,3,1,1,1,0,2.72,2
2546,18,0,0,2,10.33,1,1,1,1,1,0,0,3.95,0
2547,18,1,1,2,19.84,22,0,1,1,0,1,0,2.76,2
2548,17,1,1,4,1.09,15,0,3,1,1,0,1,2.47,3
2549,15,0,0,2,9.82,5,0,2,1,0,1,1,3.68,0
2550,18,0,1,4,1.83,26,0,1,1,0,0,0,1.9,4
2551,15,0,0,1,3.2,14,0,3,0,0,0,1,2.44,3
2552,15,1,1,3,7.66,17,0,2,0,0,0,0,3.33,1
2553,17,1,1,3,3.11,5,1,2,1,1,1,0,3.68,0
2554,18,0,0,3,19.27,12,1,3,0,0,0,0,3.98,0
2555,18,0,2,3,18.94,23,1,4,1,0,0,1,3.61,0
2556,15,1,2,2,6.72,12,0,2,1,1,0,0,3.78,0
2557,16,0,0,4,12.79,0,1,3,0,0,0,0,3.87,0
2558,17,1,0,3,10.68,15,0,3,1,0,0,1,3.11,1
2559,17,0,2,1,16.31,3,1,4,1,1,1,1,3.46,1
2560,17,0,3,3,12.55,16,0,2,0,0,0,0,2.7,2
2561,17,1,0,2,0.01,17,0,4,1,1,1,1,2.1,3
2562,18,0,0,1,15.26,15,1,2,1,0,0,0,1.9,4
2563,18,0,0,4,14.94,0,0,2,1,0,1,0,3.75,0
2564,16,0,1,2,10.19,5,1,2,0,1,0,0,3.05,1
2565,17,1,0,3,18.06,10,0,2,1,0,1,0,2.71,2
2566,17,0,0,1,18.17,5,0,3,0,0,1,0,4.0,0
2567,15,0,2,0,10.48,16,1,3,1,0,0,0,3.49,1
2568,18,0,1,2,12.16,3,0,2,0,0,0,0,2.93,2
2569,17,0,0,1,19.93,13,1,1,1,1,1,0,3.42,1
2570,16,0,1,3,5.98,29,0,2,0,0,0,0,2.45,3
2571,16,0,1,1,6.49,13,0,2,0,0,0,0,2.46,3
2572,18,1,0,2,3.66,19,0,2,0,1,0,1,3.2,1
2573,16,1,0,1,17.92,7,0,2,1,0,1,0,3.22,1
2574,16,0,3,1,14.89,21,1,0,0,0,1,1,2.15,3
2575,18,1,0,3,2.11,1,0,2,1,1,0,0,3.07,1
2576,17,1,2,1,19.64,4,0,3,0,1,0,0,3.54,0
2577,17,0,3,3,14.62,3,1,1,1,0,1,0,4.0,0
2578,16,1,0,4,17.01,9,0,1,1,0,1,1,3.27,1
2579,16,1,0,3,0.96,19,1,2,0,0,0,0,2.69,2
2580,17,1,1,3,10.1,27,1,2,0,0,0,1,3.03,1
2581,18,1,3,1,13.97,23,0,3,0,0,0,1,2.24,3
2582,16,1,3,1,10.86,20,0,4,1,0,0,1,4.0,0
2583,15,1,2,4,13.33,2,0,3,0,0,1,1,4.0,0
2584,18,1,0,3,16.36,15,1,3,1,0,1,1,3.74,0
2585,16,1,2,3,7.49,9,0,2,0,0,0,0,3.0,1
2586,16,0,1,3,16.97,27,1,2,1,1,1,0,2.31,3
2587,15,0,1,2,3.26,14,0,2,1,0,1,0,2.66,2
